Rank|LRPT|Main Element|Arity|Is Canonical|Is Strictly Increasing|RPT Rank|Sequence Rank|Sequence Max Value
1758|0(1, 0, 1, 0, 0(0), 0)|0|6|True|False|623|988|1
1759|1(0, 0, 1, 0, 0(0), 0)|1|6|False|False|623|981|1
1760|0(0, 0(0), 0, 0, 0(0), 0)|0|6|True|False|1921|511|0
1761|0(1, 1, 0, 0, 0(0), 0)|0|6|True|False|623|987|1
1762|1(0, 1, 0, 0, 0(0), 0)|1|6|False|False|623|980|1
1763|0(0(0), 0, 0, 0, 0(0), 0)|0|6|True|False|1624|511|0
1764|1(1, 0, 0, 0, 0(0), 0)|1|6|False|False|623|979|1
1765|2(0, 0, 0, 0, 0(0), 0)|2|6|False|False|623|978|2
1766|0(0, 0, 0, 2, 1, 0)|0|6|False|False|196|969|2
1767|0(0, 0, 1, 0(0), 1, 0)|0|6|True|False|620|1002|1
1768|0(0, 1, 0, 0(0), 1, 0)|0|6|True|False|620|997|1
1769|0(1, 0, 0, 0(0), 1, 0)|0|6|True|False|620|991|1
1770|1(0, 0, 0, 0(0), 1, 0)|1|6|False|False|620|984|1
1771|0(0, 0, 0(0), 1, 1, 0)|0|6|True|False|611|1009|1
1772|0(0, 1, 1, 1, 1, 0)|0|6|True|False|196|1822|1
1773|0(1, 0, 1, 1, 1, 0)|0|6|True|False|196|1787|1
1774|1(0, 0, 1, 1, 1, 0)|1|6|False|False|196|1731|1
1775|0(0, 0(0), 0, 1, 1, 0)|0|6|True|False|583|1009|1
1776|0(1, 1, 0, 1, 1, 0)|0|6|True|False|196|1777|1
1777|1(0, 1, 0, 1, 1, 0)|1|6|False|False|196|1721|1
1778|0(0(0), 0, 0, 1, 1, 0)|0|6|True|False|493|1009|1
1779|1(1, 0, 0, 1, 1, 0)|1|6|False|False|196|1706|1
1780|2(0, 0, 0, 1, 1, 0)|2|6|False|False|196|1685|2
1781|0(0, 0, 2, 0, 1, 0)|0|6|False|False|196|960|2
1782|0(0, 1, 0(0), 0, 1, 0)|0|6|True|False|611|997|1
1783|0(1, 0, 0(0), 0, 1, 0)|0|6|True|False|611|991|1
1784|1(0, 0, 0(0), 0, 1, 0)|1|6|False|False|611|984|1
1785|0(0, 0(0), 1, 0, 1, 0)|0|6|True|False|583|1006|1
1786|0(1, 1, 1, 0, 1, 0)|0|6|True|False|196|1774|1
1787|1(0, 1, 1, 0, 1, 0)|1|6|False|False|196|1718|1
1788|0(0(0), 0, 1, 0, 1, 0)|0|6|True|False|493|1006|1
1789|1(1, 0, 1, 0, 1, 0)|1|6|False|False|196|1703|1
1790|2(0, 0, 1, 0, 1, 0)|2|6|False|False|196|1682|2
1791|0(0, 2, 0, 0, 1, 0)|0|6|False|False|196|946|2
1792|0(1, 0(0), 0, 0, 1, 0)|0|6|True|False|583|991|1
1793|1(0, 0(0), 0, 0, 1, 0)|1|6|False|False|583|984|1
1794|0(0(0), 1, 0, 0, 1, 0)|0|6|True|False|493|1002|1
1795|1(1, 1, 0, 0, 1, 0)|1|6|False|False|196|1699|1
1796|2(0, 1, 0, 0, 1, 0)|2|6|False|False|196|1678|2
1797|0(2, 0, 0, 0, 1, 0)|0|6|False|False|196|926|2
1798|1(0(0), 0, 0, 0, 1, 0)|1|6|False|False|493|984|1
1799|2(1, 0, 0, 0, 1, 0)|2|6|False|False|196|1673|2
1800|3(0, 0, 0, 0, 1, 0)|3|6|False|False|196|1667|3
1801|0(0, 0, 0, 0(1), 0, 0)|0|6|True|False|620|508|1
1802|0(0, 0, 1, 2, 0, 0)|0|6|True|False|196|962|2
1803|0(0, 1, 0, 2, 0, 0)|0|6|True|False|196|952|2
1804|0(1, 0, 0, 2, 0, 0)|0|6|True|False|196|937|2
1805|1(0, 0, 0, 2, 0, 0)|1|6|False|False|196|916|2
1806|0(0, 0, 0(0), 0(0), 0, 0)|0|6|True|False|2008|511|0
1807|0(0, 1, 1, 0(0), 0, 0)|0|6|True|False|620|994|1
1808|0(1, 0, 1, 0(0), 0, 0)|0|6|True|False|620|988|1
1809|1(0, 0, 1, 0(0), 0, 0)|1|6|False|False|620|981|1
1810|0(0, 0(0), 0, 0(0), 0, 0)|0|6|True|False|1918|511|0
1811|0(1, 1, 0, 0(0), 0, 0)|0|6|True|False|620|987|1
1812|1(0, 1, 0, 0(0), 0, 0)|1|6|False|False|620|980|1
1813|0(0(0), 0, 0, 0(0), 0, 0)|0|6|True|False|1621|511|0
1814|1(1, 0, 0, 0(0), 0, 0)|1|6|False|False|620|979|1
1815|2(0, 0, 0, 0(0), 0, 0)|2|6|False|False|620|978|2
1816|0(0, 0, 2, 1, 0, 0)|0|6|False|False|196|959|2
1817|0(0, 1, 0(0), 1, 0, 0)|0|6|True|False|611|996|1
1818|0(1, 0, 0(0), 1, 0, 0)|0|6|True|False|611|990|1
1819|1(0, 0, 0(0), 1, 0, 0)|1|6|False|False|611|983|1
1820|0(0, 0(0), 1, 1, 0, 0)|0|6|True|False|583|1005|1
1821|0(1, 1, 1, 1, 0, 0)|0|6|True|False|196|1773|1
1822|1(0, 1, 1, 1, 0, 0)|1|6|False|False|196|1717|1
1823|0(0(0), 0, 1, 1, 0, 0)|0|6|True|False|493|1005|1
1824|1(1, 0, 1, 1, 0, 0)|1|6|False|False|196|1702|1
1825|2(0, 0, 1, 1, 0, 0)|2|6|False|False|196|1681|2
1826|0(0, 2, 0, 1, 0, 0)|0|6|False|False|196|945|2
1827|0(1, 0(0), 0, 1, 0, 0)|0|6|True|False|583|990|1
1828|1(0, 0(0), 0, 1, 0, 0)|1|6|False|False|583|983|1
1829|0(0(0), 1, 0, 1, 0, 0)|0|6|True|False|493|1001|1
1830|1(1, 1, 0, 1, 0, 0)|1|6|False|False|196|1698|1
1831|2(0, 1, 0, 1, 0, 0)|2|6|False|False|196|1677|2
1832|0(2, 0, 0, 1, 0, 0)|0|6|False|False|196|925|2
1833|1(0(0), 0, 0, 1, 0, 0)|1|6|False|False|493|983|1
1834|2(1, 0, 0, 1, 0, 0)|2|6|False|False|196|1672|2
1835|3(0, 0, 0, 1, 0, 0)|3|6|False|False|196|1666|3
1836|0(0, 0, 0(1), 0, 0, 0)|0|6|True|False|611|507|1
1837|0(0, 1, 2, 0, 0, 0)|0|6|True|False|196|948|2
1838|0(1, 0, 2, 0, 0, 0)|0|6|True|False|196|933|2
1839|1(0, 0, 2, 0, 0, 0)|1|6|False|False|196|912|2
1840|0(0, 0(0), 0(0), 0, 0, 0)|0|6|True|False|1909|511|0
1841|0(1, 1, 0(0), 0, 0, 0)|0|6|True|False|611|987|1
1842|1(0, 1, 0(0), 0, 0, 0)|1|6|False|False|611|980|1
1843|0(0(0), 0, 0(0), 0, 0, 0)|0|6|True|False|1612|511|0
1844|1(1, 0, 0(0), 0, 0, 0)|1|6|False|False|611|979|1
1845|2(0, 0, 0(0), 0, 0, 0)|2|6|False|False|611|978|2
1846|0(0, 2, 1, 0, 0, 0)|0|6|False|False|196|944|2
1847|0(1, 0(0), 1, 0, 0, 0)|0|6|True|False|583|989|1
1848|1(0, 0(0), 1, 0, 0, 0)|1|6|False|False|583|982|1
1849|0(0(0), 1, 1, 0, 0, 0)|0|6|True|False|493|1000|1
1850|1(1, 1, 1, 0, 0, 0)|1|6|False|False|196|1697|1
1851|2(0, 1, 1, 0, 0, 0)|2|6|False|False|196|1676|2
1852|0(2, 0, 1, 0, 0, 0)|0|6|False|False|196|924|2
1853|1(0(0), 0, 1, 0, 0, 0)|1|6|False|False|493|982|1
1854|2(1, 0, 1, 0, 0, 0)|2|6|False|False|196|1671|2
1855|3(0, 0, 1, 0, 0, 0)|3|6|False|False|196|1665|3
1856|0(0, 0(1), 0, 0, 0, 0)|0|6|True|False|583|506|1
1857|0(1, 2, 0, 0, 0, 0)|0|6|True|False|196|928|2
1858|1(0, 2, 0, 0, 0, 0)|1|6|False|False|196|907|2
1859|0(0(0), 0(0), 0, 0, 0, 0)|0|6|True|False|1584|511|0
1860|1(1, 0(0), 0, 0, 0, 0)|1|6|False|False|583|979|1
1861|2(0, 0(0), 0, 0, 0, 0)|2|6|False|False|583|978|2
1862|0(2, 1, 0, 0, 0, 0)|0|6|False|False|196|923|2
1863|1(0(0), 1, 0, 0, 0, 0)|1|6|False|False|493|981|1
1864|2(1, 1, 0, 0, 0, 0)|2|6|False|False|196|1670|2
1865|3(0, 1, 0, 0, 0, 0)|3|6|False|False|196|1664|3
1866|0(0(1), 0, 0, 0, 0, 0)|0|6|True|False|493|505|1
1867|1(2, 0, 0, 0, 0, 0)|1|6|False|False|196|901|2
1868|2(0(0), 0, 0, 0, 0, 0)|2|6|False|False|493|978|2
1869|3(1, 0, 0, 0, 0, 0)|3|6|False|False|196|1663|3
1870|4(0, 0, 0, 0, 0, 0)|4|6|False|False|196|1662|4
1871|0(0, 0, 0, 0, 0, 0, 2)|0|7|False|False|625|1013|2
1872|0(0, 0, 0, 0, 0, 1, 0(0))|0|7|True|False|2054|1020|1
1873|0(0, 0, 0, 0, 1, 0, 0(0))|0|7|True|False|2054|1019|1
1874|0(0, 0, 0, 1, 0, 0, 0(0))|0|7|True|False|2054|1018|1
1875|0(0, 0, 1, 0, 0, 0, 0(0))|0|7|True|False|2054|1017|1
1876|0(0, 1, 0, 0, 0, 0, 0(0))|0|7|True|False|2054|1016|1
1877|0(1, 0, 0, 0, 0, 0, 0(0))|0|7|True|False|2054|1015|1
1878|1(0, 0, 0, 0, 0, 0, 0(0))|1|7|False|False|2054|1014|1
1879|0(0, 0, 0, 0, 0, 0(0), 1)|0|7|True|False|2053|1022|1
1880|0(0, 0, 0, 0, 1, 1, 1)|0|7|True|False|625|1986|1
1881|0(0, 0, 0, 1, 0, 1, 1)|0|7|True|False|625|1980|1
1882|0(0, 0, 1, 0, 0, 1, 1)|0|7|True|False|625|1970|1
1883|0(0, 1, 0, 0, 0, 1, 1)|0|7|True|False|625|1955|1
1884|0(1, 0, 0, 0, 0, 1, 1)|0|7|True|False|625|1934|1
1885|1(0, 0, 0, 0, 0, 1, 1)|1|7|False|False|625|1906|1
1886|0(0, 0, 0, 0, 0(0), 0, 1)|0|7|True|False|2050|1022|1
1887|0(0, 0, 0, 1, 1, 0, 1)|0|7|True|False|625|1978|1
1888|0(0, 0, 1, 0, 1, 0, 1)|0|7|True|False|625|1968|1
1889|0(0, 1, 0, 0, 1, 0, 1)|0|7|True|False|625|1953|1
1890|0(1, 0, 0, 0, 1, 0, 1)|0|7|True|False|625|1932|1
1891|1(0, 0, 0, 0, 1, 0, 1)|1|7|False|False|625|1904|1
1892|0(0, 0, 0, 0(0), 0, 0, 1)|0|7|True|False|2041|1022|1
1893|0(0, 0, 1, 1, 0, 0, 1)|0|7|True|False|625|1965|1
1894|0(0, 1, 0, 1, 0, 0, 1)|0|7|True|False|625|1950|1
1895|0(1, 0, 0, 1, 0, 0, 1)|0|7|True|False|625|1929|1
1896|1(0, 0, 0, 1, 0, 0, 1)|1|7|False|False|625|1901|1
1897|0(0, 0, 0(0), 0, 0, 0, 1)|0|7|True|False|2013|1022|1
1898|0(0, 1, 1, 0, 0, 0, 1)|0|7|True|False|625|1946|1
1899|0(1, 0, 1, 0, 0, 0, 1)|0|7|True|False|625|1925|1
1900|1(0, 0, 1, 0, 0, 0, 1)|1|7|False|False|625|1897|1
1901|0(0, 0(0), 0, 0, 0, 0, 1)|0|7|True|False|1923|1022|1
1902|0(1, 1, 0, 0, 0, 0, 1)|0|7|True|False|625|1920|1
1903|1(0, 1, 0, 0, 0, 0, 1)|1|7|False|False|625|1892|1
1904|0(0(0), 0, 0, 0, 0, 0, 1)|0|7|True|False|1626|1022|1
1905|1(1, 0, 0, 0, 0, 0, 1)|1|7|False|False|625|1886|1
1906|2(0, 0, 0, 0, 0, 0, 1)|2|7|False|False|625|1879|2
1907|0(0, 0, 0, 0, 0, 2, 0)|0|7|False|False|625|1011|2
1908|0(0, 0, 0, 0, 1, 0(0), 0)|0|7|True|False|2053|1019|1
1909|0(0, 0, 0, 1, 0, 0(0), 0)|0|7|True|False|2053|1018|1
1910|0(0, 0, 1, 0, 0, 0(0), 0)|0|7|True|False|2053|1017|1
1911|0(0, 1, 0, 0, 0, 0(0), 0)|0|7|True|False|2053|1016|1
1912|0(1, 0, 0, 0, 0, 0(0), 0)|0|7|True|False|2053|1015|1
1913|1(0, 0, 0, 0, 0, 0(0), 0)|1|7|False|False|2053|1014|1
1914|0(0, 0, 0, 0, 0(0), 1, 0)|0|7|True|False|2050|1021|1
1915|0(0, 0, 0, 1, 1, 1, 0)|0|7|True|False|625|1977|1
1916|0(0, 0, 1, 0, 1, 1, 0)|0|7|True|False|625|1967|1
1917|0(0, 1, 0, 0, 1, 1, 0)|0|7|True|False|625|1952|1
1918|0(1, 0, 0, 0, 1, 1, 0)|0|7|True|False|625|1931|1
1919|1(0, 0, 0, 0, 1, 1, 0)|1|7|False|False|625|1903|1
1920|0(0, 0, 0, 0(0), 0, 1, 0)|0|7|True|False|2041|1021|1
1921|0(0, 0, 1, 1, 0, 1, 0)|0|7|True|False|625|1964|1
1922|0(0, 1, 0, 1, 0, 1, 0)|0|7|True|False|625|1949|1
1923|0(1, 0, 0, 1, 0, 1, 0)|0|7|True|False|625|1928|1
1924|1(0, 0, 0, 1, 0, 1, 0)|1|7|False|False|625|1900|1
1925|0(0, 0, 0(0), 0, 0, 1, 0)|0|7|True|False|2013|1021|1
1926|0(0, 1, 1, 0, 0, 1, 0)|0|7|True|False|625|1945|1
1927|0(1, 0, 1, 0, 0, 1, 0)|0|7|True|False|625|1924|1
1928|1(0, 0, 1, 0, 0, 1, 0)|1|7|False|False|625|1896|1
1929|0(0, 0(0), 0, 0, 0, 1, 0)|0|7|True|False|1923|1021|1
1930|0(1, 1, 0, 0, 0, 1, 0)|0|7|True|False|625|1919|1
1931|1(0, 1, 0, 0, 0, 1, 0)|1|7|False|False|625|1891|1
1932|0(0(0), 0, 0, 0, 0, 1, 0)|0|7|True|False|1626|1021|1
1933|1(1, 0, 0, 0, 0, 1, 0)|1|7|False|False|625|1885|1
1934|2(0, 0, 0, 0, 0, 1, 0)|2|7|False|False|625|1878|2
1935|0(0, 0, 0, 0, 2, 0, 0)|0|7|False|False|625|1008|2
1936|0(0, 0, 0, 1, 0(0), 0, 0)|0|7|True|False|2050|1018|1
1937|0(0, 0, 1, 0, 0(0), 0, 0)|0|7|True|False|2050|1017|1
1938|0(0, 1, 0, 0, 0(0), 0, 0)|0|7|True|False|2050|1016|1
1939|0(1, 0, 0, 0, 0(0), 0, 0)|0|7|True|False|2050|1015|1
1940|1(0, 0, 0, 0, 0(0), 0, 0)|1|7|False|False|2050|1014|1
1941|0(0, 0, 0, 0(0), 1, 0, 0)|0|7|True|False|2041|1020|1
1942|0(0, 0, 1, 1, 1, 0, 0)|0|7|True|False|625|1963|1
1943|0(0, 1, 0, 1, 1, 0, 0)|0|7|True|False|625|1948|1
1944|0(1, 0, 0, 1, 1, 0, 0)|0|7|True|False|625|1927|1
1945|1(0, 0, 0, 1, 1, 0, 0)|1|7|False|False|625|1899|1
1946|0(0, 0, 0(0), 0, 1, 0, 0)|0|7|True|False|2013|1020|1
1947|0(0, 1, 1, 0, 1, 0, 0)|0|7|True|False|625|1944|1
1948|0(1, 0, 1, 0, 1, 0, 0)|0|7|True|False|625|1923|1
1949|1(0, 0, 1, 0, 1, 0, 0)|1|7|False|False|625|1895|1
1950|0(0, 0(0), 0, 0, 1, 0, 0)|0|7|True|False|1923|1020|1
1951|0(1, 1, 0, 0, 1, 0, 0)|0|7|True|False|625|1918|1
1952|1(0, 1, 0, 0, 1, 0, 0)|1|7|False|False|625|1890|1
1953|0(0(0), 0, 0, 0, 1, 0, 0)|0|7|True|False|1626|1020|1
1954|1(1, 0, 0, 0, 1, 0, 0)|1|7|False|False|625|1884|1
1955|2(0, 0, 0, 0, 1, 0, 0)|2|7|False|False|625|1877|2
1956|0(0, 0, 0, 2, 0, 0, 0)|0|7|False|False|625|1004|2
1957|0(0, 0, 1, 0(0), 0, 0, 0)|0|7|True|False|2041|1017|1
1958|0(0, 1, 0, 0(0), 0, 0, 0)|0|7|True|False|2041|1016|1
1959|0(1, 0, 0, 0(0), 0, 0, 0)|0|7|True|False|2041|1015|1
1960|1(0, 0, 0, 0(0), 0, 0, 0)|1|7|False|False|2041|1014|1
1961|0(0, 0, 0(0), 1, 0, 0, 0)|0|7|True|False|2013|1019|1
1962|0(0, 1, 1, 1, 0, 0, 0)|0|7|True|False|625|1943|1
1963|0(1, 0, 1, 1, 0, 0, 0)|0|7|True|False|625|1922|1
1964|1(0, 0, 1, 1, 0, 0, 0)|1|7|False|False|625|1894|1
1965|0(0, 0(0), 0, 1, 0, 0, 0)|0|7|True|False|1923|1019|1
1966|0(1, 1, 0, 1, 0, 0, 0)|0|7|True|False|625|1917|1
1967|1(0, 1, 0, 1, 0, 0, 0)|1|7|False|False|625|1889|1
1968|0(0(0), 0, 0, 1, 0, 0, 0)|0|7|True|False|1626|1019|1
1969|1(1, 0, 0, 1, 0, 0, 0)|1|7|False|False|625|1883|1
1970|2(0, 0, 0, 1, 0, 0, 0)|2|7|False|False|625|1876|2
1971|0(0, 0, 2, 0, 0, 0, 0)|0|7|False|False|625|999|2
1972|0(0, 1, 0(0), 0, 0, 0, 0)|0|7|True|False|2013|1016|1
1973|0(1, 0, 0(0), 0, 0, 0, 0)|0|7|True|False|2013|1015|1
1974|1(0, 0, 0(0), 0, 0, 0, 0)|1|7|False|False|2013|1014|1
1975|0(0, 0(0), 1, 0, 0, 0, 0)|0|7|True|False|1923|1018|1
1976|0(1, 1, 1, 0, 0, 0, 0)|0|7|True|False|625|1916|1
1977|1(0, 1, 1, 0, 0, 0, 0)|1|7|False|False|625|1888|1
1978|0(0(0), 0, 1, 0, 0, 0, 0)|0|7|True|False|1626|1018|1
1979|1(1, 0, 1, 0, 0, 0, 0)|1|7|False|False|625|1882|1
1980|2(0, 0, 1, 0, 0, 0, 0)|2|7|False|False|625|1875|2
1981|0(0, 2, 0, 0, 0, 0, 0)|0|7|False|False|625|993|2
1982|0(1, 0(0), 0, 0, 0, 0, 0)|0|7|True|False|1923|1015|1
1983|1(0, 0(0), 0, 0, 0, 0, 0)|1|7|False|False|1923|1014|1
1984|0(0(0), 1, 0, 0, 0, 0, 0)|0|7|True|False|1626|1017|1
1985|1(1, 1, 0, 0, 0, 0, 0)|1|7|False|False|625|1881|1
1986|2(0, 1, 0, 0, 0, 0, 0)|2|7|False|False|625|1874|2
1987|0(2, 0, 0, 0, 0, 0, 0)|0|7|False|False|625|986|2
1988|1(0(0), 0, 0, 0, 0, 0, 0)|1|7|False|False|1626|1014|1
1989|2(1, 0, 0, 0, 0, 0, 0)|2|7|False|False|625|1873|2
1990|3(0, 0, 0, 0, 0, 0, 0)|3|7|False|False|625|1872|3
1991|0(0, 0, 0, 0, 0, 0, 0, 0(0))|0|8|True|False|6916|1023|0
1992|0(0, 0, 0, 0, 0, 0, 1, 1)|0|8|True|False|2055|2035|1
1993|0(0, 0, 0, 0, 0, 1, 0, 1)|0|8|True|False|2055|2033|1
1994|0(0, 0, 0, 0, 1, 0, 0, 1)|0|8|True|False|2055|2030|1
1995|0(0, 0, 0, 1, 0, 0, 0, 1)|0|8|True|False|2055|2026|1
1996|0(0, 0, 1, 0, 0, 0, 0, 1)|0|8|True|False|2055|2021|1
1997|0(0, 1, 0, 0, 0, 0, 0, 1)|0|8|True|False|2055|2015|1
1998|0(1, 0, 0, 0, 0, 0, 0, 1)|0|8|True|False|2055|2008|1
1999|1(0, 0, 0, 0, 0, 0, 0, 1)|1|8|False|False|2055|2000|1
2000|0(0, 0, 0, 0, 0, 0, 0(0), 0)|0|8|True|False|6915|1023|0
2001|0(0, 0, 0, 0, 0, 1, 1, 0)|0|8|True|False|2055|2032|1
2002|0(0, 0, 0, 0, 1, 0, 1, 0)|0|8|True|False|2055|2029|1
2003|0(0, 0, 0, 1, 0, 0, 1, 0)|0|8|True|False|2055|2025|1
2004|0(0, 0, 1, 0, 0, 0, 1, 0)|0|8|True|False|2055|2020|1
2005|0(0, 1, 0, 0, 0, 0, 1, 0)|0|8|True|False|2055|2014|1
2006|0(1, 0, 0, 0, 0, 0, 1, 0)|0|8|True|False|2055|2007|1
2007|1(0, 0, 0, 0, 0, 0, 1, 0)|1|8|False|False|2055|1999|1
2008|0(0, 0, 0, 0, 0, 0(0), 0, 0)|0|8|True|False|6912|1023|0
2009|0(0, 0, 0, 0, 1, 1, 0, 0)|0|8|True|False|2055|2028|1
2010|0(0, 0, 0, 1, 0, 1, 0, 0)|0|8|True|False|2055|2024|1
2011|0(0, 0, 1, 0, 0, 1, 0, 0)|0|8|True|False|2055|2019|1
2012|0(0, 1, 0, 0, 0, 1, 0, 0)|0|8|True|False|2055|2013|1
2013|0(1, 0, 0, 0, 0, 1, 0, 0)|0|8|True|False|2055|2006|1
2014|1(0, 0, 0, 0, 0, 1, 0, 0)|1|8|False|False|2055|1998|1
2015|0(0, 0, 0, 0, 0(0), 0, 0, 0)|0|8|True|False|6903|1023|0
2016|0(0, 0, 0, 1, 1, 0, 0, 0)|0|8|True|False|2055|2023|1
2017|0(0, 0, 1, 0, 1, 0, 0, 0)|0|8|True|False|2055|2018|1
2018|0(0, 1, 0, 0, 1, 0, 0, 0)|0|8|True|False|2055|2012|1
2019|0(1, 0, 0, 0, 1, 0, 0, 0)|0|8|True|False|2055|2005|1
2020|1(0, 0, 0, 0, 1, 0, 0, 0)|1|8|False|False|2055|1997|1
2021|0(0, 0, 0, 0(0), 0, 0, 0, 0)|0|8|True|False|6875|1023|0
2022|0(0, 0, 1, 1, 0, 0, 0, 0)|0|8|True|False|2055|2017|1
2023|0(0, 1, 0, 1, 0, 0, 0, 0)|0|8|True|False|2055|2011|1
2024|0(1, 0, 0, 1, 0, 0, 0, 0)|0|8|True|False|2055|2004|1
2025|1(0, 0, 0, 1, 0, 0, 0, 0)|1|8|False|False|2055|1996|1
2026|0(0, 0, 0(0), 0, 0, 0, 0, 0)|0|8|True|False|6785|1023|0
2027|0(0, 1, 1, 0, 0, 0, 0, 0)|0|8|True|False|2055|2010|1
2028|0(1, 0, 1, 0, 0, 0, 0, 0)|0|8|True|False|2055|2003|1
2029|1(0, 0, 1, 0, 0, 0, 0, 0)|1|8|False|False|2055|1995|1
2030|0(0, 0(0), 0, 0, 0, 0, 0, 0)|0|8|True|False|6488|1023|0
2031|0(1, 1, 0, 0, 0, 0, 0, 0)|0|8|True|False|2055|2002|1
2032|1(0, 1, 0, 0, 0, 0, 0, 0)|1|8|False|False|2055|1994|1
2033|0(0(0), 0, 0, 0, 0, 0, 0, 0)|0|8|True|False|5487|1023|0
2034|1(1, 0, 0, 0, 0, 0, 0, 0)|1|8|False|False|2055|1993|1
2035|2(0, 0, 0, 0, 0, 0, 0, 0)|2|8|False|False|2055|1992|2
2036|0(0, 0, 0, 0, 0, 0, 0, 0, 1)|0|9|True|False|6917|2046|1
2037|0(0, 0, 0, 0, 0, 0, 0, 1, 0)|0|9|True|False|6917|2045|1
2038|0(0, 0, 0, 0, 0, 0, 1, 0, 0)|0|9|True|False|6917|2044|1
2039|0(0, 0, 0, 0, 0, 1, 0, 0, 0)|0|9|True|False|6917|2043|1
2040|0(0, 0, 0, 0, 1, 0, 0, 0, 0)|0|9|True|False|6917|2042|1
2041|0(0, 0, 0, 1, 0, 0, 0, 0, 0)|0|9|True|False|6917|2041|1
2042|0(0, 0, 1, 0, 0, 0, 0, 0, 0)|0|9|True|False|6917|2040|1
2043|0(0, 1, 0, 0, 0, 0, 0, 0, 0)|0|9|True|False|6917|2039|1
2044|0(1, 0, 0, 0, 0, 0, 0, 0, 0)|0|9|True|False|6917|2038|1
2045|1(0, 0, 0, 0, 0, 0, 0, 0, 0)|1|9|False|False|6917|2037|1
2046|0(0, 0, 0, 0, 0, 0, 0, 0, 0, 0)|0|10|True|False|23713|2047|0
2047|11|11|0|False|True|0|2048|11
